================================================================================
WebSocket Connection Log
Connection ID: ativos_0dfe1755f9d2
Connection Type: ativos
User: ATIVOS Client 1
Created: 2026-03-06T14:26:44.249446
Log File: ATIVOS_Client_1_ativos_ativos_0dfe1755f9d2_20260306_142644.log
================================================================================

[2026-03-06T14:26:44.250444] [INIT] Iniciando ATIVOS Client #1
  Data: {"account_idx": 0, "user_name": "ATIVOS Client 1", "stable_id": "0dfe1755f9d2"}
[2026-03-06T14:26:45.926163] [CONNECT] Cliente conectado com sucesso
[2026-03-06T14:26:45.931338] [AUTH] Autenticação bem-sucedida
  Data: {"account_idx": 0, "data_keys": []}
[2026-03-06T14:26:45.952356] [CALLBACK:json_data] | keys: ['id']
[2026-03-06T14:26:53.522805] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:26:53.630131] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:26:53.631720] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:26:53.633279] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:26:53.634498] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:26:53.636033] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:26:53.637047] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:26:53.639040] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:26:53.640037] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:26:54.009348] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:26:54.093588] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:26:54.095436] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:26:54.096969] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:26:54.098504] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:26:54.099520] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:26:54.100542] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:26:54.102079] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:26:54.598374] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:26:54.600349] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:26:54.602175] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:26:54.603150] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:26:54.605181] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:26:54.606142] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:26:54.607369] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:26:54.608350] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:26:55.076889] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:26:55.079646] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:26:55.081206] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:26:55.082748] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:26:55.084309] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:26:55.085329] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:26:55.086861] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:26:55.088403] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:26:55.504832] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:26:55.594421] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:26:55.596489] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:26:55.596994] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:26:55.598989] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:26:55.599985] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:26:55.601349] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:26:55.602382] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:26:56.036669] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:26:56.128531] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:26:56.130460] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:26:56.131458] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:26:56.133452] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:26:56.134449] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:26:56.135447] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:26:56.137442] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:26:56.317112] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:26:56.319109] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:26:56.320103] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:26:56.321631] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:26:56.322318] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:26:56.324310] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:26:56.325307] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:26:56.326513] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:26:56.512852] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:26:56.591345] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:26:56.592582] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:26:56.594453] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:26:56.596017] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:26:56.597030] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:26:56.598048] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:26:56.600021] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:26:57.078660] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:26:57.080188] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:26:57.081692] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:26:57.082690] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:26:57.083686] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:26:57.085682] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:26:57.086679] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:26:57.132385] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:26:57.589289] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:26:57.590814] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:26:57.591840] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:26:57.593380] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:26:57.594907] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:26:57.596448] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:26:57.597464] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:26:57.599173] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:26:58.013824] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:26:58.074321] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:26:58.076076] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:26:58.078006] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:26:58.079518] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:26:58.080694] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:26:58.082598] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:26:58.083594] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:26:58.515334] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:26:58.579589] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:26:58.581584] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:26:58.582582] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:26:58.583578] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:26:58.585573] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:26:58.586571] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:26:58.588091] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:26:59.022004] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:26:59.149295] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:26:59.151289] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:26:59.153286] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:26:59.155347] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:26:59.156375] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:26:59.157371] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:26:59.159463] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:26:59.423657] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:26:59.425653] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:26:59.427355] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:26:59.428414] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:26:59.429390] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:26:59.431385] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:26:59.432382] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:26:59.433379] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:26:59.546830] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:26:59.549332] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:26:59.551014] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:26:59.552051] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:26:59.554044] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:26:59.555042] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:26:59.557136] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:26:59.622835] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:00.024919] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:00.131604] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:00.133656] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:00.135201] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:00.136743] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:00.138815] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:00.140360] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:00.141777] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:00.570064] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:00.572690] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:00.573712] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:00.575241] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:00.576822] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:00.577850] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:00.578874] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:00.580404] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:01.082269] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:01.121722] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:01.123717] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:01.125711] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:01.126709] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:01.128339] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:01.129334] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:01.130877] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:01.533056] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:01.624242] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:01.626856] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:01.627882] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:01.629386] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:01.630519] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:01.632431] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:01.633428] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:02.034701] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:02.126965] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:02.128623] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:02.130177] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:02.130703] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:02.132732] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:02.134266] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:02.135235] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:02.304447] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:02.306731] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:02.307302] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:02.309232] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:02.310732] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:02.311709] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
[2026-03-06T14:27:02.312706] [CALLBACK:stream_update] | symbols: ['EURRUB_otc']
[2026-03-06T14:27:02.313703] [CALLBACK:stream_update] | symbols: ['BNB-USD_otc']
[2026-03-06T14:27:02.538560] [CALLBACK:stream_update] | symbols: ['AUDCAD_otc']
[2026-03-06T14:27:02.607156] [CALLBACK:stream_update] | symbols: ['AUDUSD_otc']
[2026-03-06T14:27:02.608146] [CALLBACK:stream_update] | symbols: ['CADJPY_otc']
[2026-03-06T14:27:02.609706] [CALLBACK:stream_update] | symbols: ['EURNZD_otc']
[2026-03-06T14:27:02.610797] [CALLBACK:stream_update] | symbols: ['EURUSD_otc']
[2026-03-06T14:27:02.611791] [CALLBACK:stream_update] | symbols: ['USDJPY_otc']
