================================================================================
WebSocket Connection Log
Connection ID: keep_alive_869cb4a775e4
Connection Type: keep_alive
User: ATIVOS Client 1
Created: 2026-03-06T14:26:44.253339
Log File: ATIVOS_Client_1_keep_alive_keep_alive_869cb4a775e4_20260306_142644.log
================================================================================

[2026-03-06T14:26:44.254337] [INIT] Iniciando estabelecimento de conexão
  Data: {"ssid_preview": "42[\"auth\",{\"session\":\"9jq0qg4a", "is_demo": true, "user_name": "ATIVOS Client 1", "urls_available": 2}
[2026-03-06T14:26:45.197369] [CONNECTED] Conexão estabelecida em DEMO-EU
[2026-03-06T14:26:47.404057] [RECV] Mensagem recebida (33889 bytes): {"asset":"EURUSD_otc","period":1,"history":[[1772824533.583,1.17004],[1772824534.081,1.17004],[1772824534.585,1.17005],[1772824535.086,1.17014],[1772824535.587,1.17016],[1772824536.086,1.17017],[17728...
[2026-03-06T14:26:47.442201] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:47.442733] [RECV] Mensagem recebida (39 bytes): [["EURUSD_otc",1772825208.133,1.17124]]
[2026-03-06T14:26:47.456117] [RECV] Mensagem recebida (58 bytes): 451-["updateHistoryNewFast",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:47.589170] [RECV] Mensagem recebida (33088 bytes): {"asset":"AUDCAD_otc","period":1,"history":[[1772824550.156,0.90443],[1772824550.672,0.90448],[1772824551.172,0.90451],[1772824551.672,0.90454],[1772824552.092,0.90454],[1772824552.674,0.90453],[17728...
[2026-03-06T14:26:47.627790] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:47.627790] [RECV] Mensagem recebida (39 bytes): [["AUDCAD_otc",1772825208.343,0.90492]]
[2026-03-06T14:26:47.629474] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:47.629474] [RECV] Mensagem recebida (39 bytes): [["EURUSD_otc",1772825208.345,1.17127]]
[2026-03-06T14:26:47.634459] [RECV] Mensagem recebida (58 bytes): 451-["updateHistoryNewFast",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:47.774848] [RECV] Mensagem recebida (34889 bytes): {"asset":"AUDUSD_otc","period":1,"history":[[1772824514.569,0.68727],[1772824515.07,0.68727],[1772824515.576,0.68721],[1772824516.07,0.68721],[1772824516.57,0.68723],[1772824517.07,0.68721],[177282451...
[2026-03-06T14:26:47.812443] [RECV] Mensagem recebida (58 bytes): 451-["updateHistoryNewFast",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:47.818979] [RECV] Mensagem recebida (34792 bytes): {"asset":"CADJPY_otc","period":1,"history":[[1772824516.07,113.048],[1772824516.57,113.051],[1772824517.07,113.055],[1772824517.571,113.058],[1772824518.072,113.06],[1772824518.571,113.076],[177282451...
[2026-03-06T14:26:47.960611] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:47.965093] [RECV] Mensagem recebida (39 bytes): [["AUDCAD_otc",1772825208.844,0.90492]]
[2026-03-06T14:26:47.975090] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:48.054564] [RECV] Mensagem recebida (39 bytes): [["AUDUSD_otc",1772825208.845,0.68735]]
[2026-03-06T14:26:48.056659] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:48.057187] [RECV] Mensagem recebida (39 bytes): [["CADJPY_otc",1772825208.845,112.994]]
[2026-03-06T14:26:48.058161] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:48.058161] [RECV] Mensagem recebida (39 bytes): [["EURUSD_otc",1772825208.845,1.17127]]
[2026-03-06T14:26:48.120993] [RECV] Mensagem recebida (58 bytes): 451-["updateHistoryNewFast",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:48.128588] [RECV] Mensagem recebida (35143 bytes): {"asset":"BNB-USD_otc","period":1,"history":[[1772824537.59,623.6443],[1772824538.089,623.6443],[1772824538.589,623.6445],[1772824539.097,623.6446],[1772824539.591,623.6447],[1772824540.083,623.6447],...
[2026-03-06T14:26:48.182259] [RECV] Mensagem recebida (58 bytes): 451-["updateHistoryNewFast",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:48.193871] [RECV] Mensagem recebida (34024 bytes): {"asset":"USDJPY_otc","period":1,"history":[[1772824532.599,157.474],[1772824533.083,157.478],[1772824533.583,157.479],[1772824534.081,157.479],[1772824534.585,157.481],[1772824535.086,157.483],[17728...
[2026-03-06T14:26:48.390431] [RECV] Mensagem recebida (58 bytes): 451-["updateHistoryNewFast",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:48.398296] [RECV] Mensagem recebida (35223 bytes): {"asset":"EURRUB_otc","period":1,"history":[[1772824536.086,85.24811],[1772824536.587,85.24805],[1772824537.083,85.24805],[1772824537.588,85.248],[1772824538.087,85.24792],[1772824538.587,85.24795],[1...
[2026-03-06T14:26:48.447502] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:48.489274] [RECV] Mensagem recebida (39 bytes): [["EURUSD_otc",1772825209.333,1.17127]]
[2026-03-06T14:26:48.491906] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:48.492414] [RECV] Mensagem recebida (39 bytes): [["AUDCAD_otc",1772825209.333,0.90492]]
[2026-03-06T14:26:48.493428] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:48.493428] [RECV] Mensagem recebida (39 bytes): [["AUDUSD_otc",1772825209.333,0.68735]]
[2026-03-06T14:26:48.494405] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:48.495122] [RECV] Mensagem recebida (39 bytes): [["CADJPY_otc",1772825209.333,112.994]]
[2026-03-06T14:26:48.496169] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:48.496169] [RECV] Mensagem recebida (39 bytes): [["USDJPY_otc",1772825209.333,157.515]]
[2026-03-06T14:26:48.497185] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:48.497185] [RECV] Mensagem recebida (40 bytes): [["EURRUB_otc",1772825209.333,85.24861]]
[2026-03-06T14:26:48.498751] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:48.498751] [RECV] Mensagem recebida (41 bytes): [["BNB-USD_otc",1772825209.333,623.6419]]
[2026-03-06T14:26:48.955934] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:48.958324] [RECV] Mensagem recebida (39 bytes): [["AUDCAD_otc",1772825209.846,0.90489]]
[2026-03-06T14:26:48.965912] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:49.011014] [RECV] Mensagem recebida (39 bytes): [["AUDUSD_otc",1772825209.846,0.68733]]
[2026-03-06T14:26:49.013006] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:49.013006] [RECV] Mensagem recebida (39 bytes): [["CADJPY_otc",1772825209.846,112.996]]
[2026-03-06T14:26:49.014003] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:49.015002] [RECV] Mensagem recebida (39 bytes): [["EURUSD_otc",1772825209.847,1.17124]]
[2026-03-06T14:26:49.015998] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:49.015998] [RECV] Mensagem recebida (39 bytes): [["USDJPY_otc",1772825209.847,157.508]]
[2026-03-06T14:26:49.017680] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:49.017680] [RECV] Mensagem recebida (40 bytes): [["EURRUB_otc",1772825209.847,85.24876]]
[2026-03-06T14:26:49.018626] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:49.018626] [RECV] Mensagem recebida (41 bytes): [["BNB-USD_otc",1772825209.849,623.6422]]
[2026-03-06T14:26:49.044293] [RECV] Mensagem recebida (58 bytes): 451-["updateHistoryNewFast",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:49.051754] [RECV] Mensagem recebida (35289 bytes): {"asset":"EURNZD_otc","period":1,"history":[[1772824507.562,1.9823],[1772824508.077,1.98224],[1772824508.562,1.98227],[1772824509.064,1.98222],[1772824509.564,1.98226],[1772824510.065,1.98235],[177282...
[2026-03-06T14:26:49.494068] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:49.494068] [RECV] Mensagem recebida (39 bytes): [["AUDCAD_otc",1772825210.347,0.90489]]
[2026-03-06T14:26:49.496650] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:49.512372] [RECV] Mensagem recebida (38 bytes): [["AUDUSD_otc",1772825210.347,0.6873]]
[2026-03-06T14:26:49.514416] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:49.514925] [RECV] Mensagem recebida (35 bytes): [["CADJPY_otc",1772825210.347,113]]
[2026-03-06T14:26:49.515920] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:49.515920] [RECV] Mensagem recebida (38 bytes): [["EURNZD_otc",1772825210.347,1.9798]]
[2026-03-06T14:26:49.516916] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:49.516916] [RECV] Mensagem recebida (39 bytes): [["EURUSD_otc",1772825210.348,1.17122]]
[2026-03-06T14:26:49.517945] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:49.518912] [RECV] Mensagem recebida (39 bytes): [["USDJPY_otc",1772825210.348,157.506]]
[2026-03-06T14:26:49.519910] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:49.519910] [RECV] Mensagem recebida (40 bytes): [["EURRUB_otc",1772825210.348,85.24868]]
[2026-03-06T14:26:49.521029] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:49.521029] [RECV] Mensagem recebida (40 bytes): [["BNB-USD_otc",1772825210.35,623.6421]]
[2026-03-06T14:26:49.971925] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:49.978690] [RECV] Mensagem recebida (39 bytes): [["AUDCAD_otc",1772825210.847,0.90481]]
[2026-03-06T14:26:49.997333] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:50.084603] [RECV] Mensagem recebida (39 bytes): [["AUDUSD_otc",1772825210.848,0.68726]]
[2026-03-06T14:26:50.085466] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:50.086463] [RECV] Mensagem recebida (39 bytes): [["CADJPY_otc",1772825210.848,112.997]]
[2026-03-06T14:26:50.087597] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:50.087597] [RECV] Mensagem recebida (39 bytes): [["EURNZD_otc",1772825210.848,1.97984]]
[2026-03-06T14:26:50.089099] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:50.089099] [RECV] Mensagem recebida (39 bytes): [["EURUSD_otc",1772825210.849,1.17123]]
[2026-03-06T14:26:50.090097] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:50.091094] [RECV] Mensagem recebida (39 bytes): [["USDJPY_otc",1772825210.849,157.506]]
[2026-03-06T14:26:50.092222] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:50.092222] [RECV] Mensagem recebida (40 bytes): [["EURRUB_otc",1772825210.849,85.24872]]
[2026-03-06T14:26:50.093398] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:50.094255] [RECV] Mensagem recebida (41 bytes): [["BNB-USD_otc",1772825210.851,623.6425]]
[2026-03-06T14:26:50.274684] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:50.352372] [RECV] Mensagem recebida (39 bytes): [["EURUSD_otc",1772825211.133,1.17123]]
[2026-03-06T14:26:50.354226] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:50.354226] [RECV] Mensagem recebida (39 bytes): [["AUDCAD_otc",1772825211.133,0.90481]]
[2026-03-06T14:26:50.355873] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:50.355873] [RECV] Mensagem recebida (39 bytes): [["AUDUSD_otc",1772825211.133,0.68726]]
[2026-03-06T14:26:50.357406] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:50.357406] [RECV] Mensagem recebida (39 bytes): [["CADJPY_otc",1772825211.133,112.997]]
[2026-03-06T14:26:50.357914] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:50.358910] [RECV] Mensagem recebida (39 bytes): [["EURNZD_otc",1772825211.133,1.97984]]
[2026-03-06T14:26:50.359964] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:50.359964] [RECV] Mensagem recebida (39 bytes): [["USDJPY_otc",1772825211.133,157.506]]
[2026-03-06T14:26:50.360491] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:50.361467] [RECV] Mensagem recebida (40 bytes): [["EURRUB_otc",1772825211.133,85.24872]]
[2026-03-06T14:26:50.361467] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:50.362519] [RECV] Mensagem recebida (41 bytes): [["BNB-USD_otc",1772825211.133,623.6425]]
[2026-03-06T14:26:50.485115] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:50.542020] [RECV] Mensagem recebida (39 bytes): [["AUDCAD_otc",1772825211.362,0.90479]]
[2026-03-06T14:26:50.544138] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:50.544138] [RECV] Mensagem recebida (39 bytes): [["AUDUSD_otc",1772825211.363,0.68727]]
[2026-03-06T14:26:50.545633] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:50.545633] [RECV] Mensagem recebida (39 bytes): [["CADJPY_otc",1772825211.363,112.999]]
[2026-03-06T14:26:50.547193] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:50.547193] [RECV] Mensagem recebida (39 bytes): [["EURNZD_otc",1772825211.363,1.97989]]
[2026-03-06T14:26:50.548209] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:50.548209] [RECV] Mensagem recebida (39 bytes): [["EURUSD_otc",1772825211.363,1.17124]]
[2026-03-06T14:26:50.549187] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:50.549187] [RECV] Mensagem recebida (39 bytes): [["USDJPY_otc",1772825211.363,157.507]]
[2026-03-06T14:26:50.550792] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:50.550792] [RECV] Mensagem recebida (40 bytes): [["EURRUB_otc",1772825211.364,85.24866]]
[2026-03-06T14:26:50.551838] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:50.552356] [RECV] Mensagem recebida (41 bytes): [["BNB-USD_otc",1772825211.366,623.6427]]
[2026-03-06T14:26:51.022567] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:51.023123] [RECV] Mensagem recebida (39 bytes): [["AUDCAD_otc",1772825211.862,0.90483]]
[2026-03-06T14:26:51.024680] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:51.024684] [RECV] Mensagem recebida (39 bytes): [["AUDUSD_otc",1772825211.863,0.68728]]
[2026-03-06T14:26:51.025739] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:51.026251] [RECV] Mensagem recebida (39 bytes): [["CADJPY_otc",1772825211.863,112.996]]
[2026-03-06T14:26:51.027277] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:51.027277] [RECV] Mensagem recebida (39 bytes): [["EURNZD_otc",1772825211.863,1.97975]]
[2026-03-06T14:26:51.119620] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:51.119620] [RECV] Mensagem recebida (39 bytes): [["EURUSD_otc",1772825211.863,1.17125]]
[2026-03-06T14:26:51.121615] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:51.121615] [RECV] Mensagem recebida (39 bytes): [["USDJPY_otc",1772825211.863,157.506]]
[2026-03-06T14:26:51.122613] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:51.122613] [RECV] Mensagem recebida (40 bytes): [["EURRUB_otc",1772825211.864,85.24866]]
[2026-03-06T14:26:51.123609] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:51.124608] [RECV] Mensagem recebida (41 bytes): [["BNB-USD_otc",1772825211.866,623.6427]]
[2026-03-06T14:26:51.450259] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:51.528794] [RECV] Mensagem recebida (39 bytes): [["EURUSD_otc",1772825212.335,1.17125]]
[2026-03-06T14:26:51.530743] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:51.530743] [RECV] Mensagem recebida (39 bytes): [["AUDCAD_otc",1772825212.335,0.90483]]
[2026-03-06T14:26:51.531740] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:51.531740] [RECV] Mensagem recebida (39 bytes): [["AUDUSD_otc",1772825212.335,0.68728]]
[2026-03-06T14:26:51.533735] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:51.533735] [RECV] Mensagem recebida (39 bytes): [["CADJPY_otc",1772825212.335,112.996]]
[2026-03-06T14:26:51.534732] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:51.534732] [RECV] Mensagem recebida (39 bytes): [["EURNZD_otc",1772825212.335,1.97975]]
[2026-03-06T14:26:51.536239] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:51.536239] [RECV] Mensagem recebida (39 bytes): [["USDJPY_otc",1772825212.335,157.506]]
[2026-03-06T14:26:51.537235] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:51.537235] [RECV] Mensagem recebida (40 bytes): [["EURRUB_otc",1772825212.335,85.24866]]
[2026-03-06T14:26:51.538232] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:51.538232] [RECV] Mensagem recebida (41 bytes): [["BNB-USD_otc",1772825212.335,623.6427]]
[2026-03-06T14:26:51.976272] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:51.980695] [RECV] Mensagem recebida (39 bytes): [["AUDCAD_otc",1772825212.864,0.90475]]
[2026-03-06T14:26:51.984607] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:52.045346] [RECV] Mensagem recebida (39 bytes): [["AUDUSD_otc",1772825212.865,0.68727]]
[2026-03-06T14:26:52.046460] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:52.047457] [RECV] Mensagem recebida (39 bytes): [["CADJPY_otc",1772825212.865,112.989]]
[2026-03-06T14:26:52.048301] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:52.048301] [RECV] Mensagem recebida (39 bytes): [["EURNZD_otc",1772825212.865,1.97961]]
[2026-03-06T14:26:52.049843] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:52.050349] [RECV] Mensagem recebida (39 bytes): [["EURUSD_otc",1772825212.865,1.17126]]
[2026-03-06T14:26:52.051371] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:52.051371] [RECV] Mensagem recebida (39 bytes): [["USDJPY_otc",1772825212.865,157.505]]
[2026-03-06T14:26:52.052389] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:52.052389] [RECV] Mensagem recebida (40 bytes): [["EURRUB_otc",1772825212.866,85.24867]]
[2026-03-06T14:26:52.053385] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:52.054382] [RECV] Mensagem recebida (41 bytes): [["BNB-USD_otc",1772825212.868,623.6426]]
[2026-03-06T14:26:52.483705] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:52.492108] [RECV] Mensagem recebida (39 bytes): [["AUDCAD_otc",1772825213.364,0.90478]]
[2026-03-06T14:26:52.498437] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:52.571295] [RECV] Mensagem recebida (39 bytes): [["AUDUSD_otc",1772825213.365,0.68727]]
[2026-03-06T14:26:52.572320] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:52.572320] [RECV] Mensagem recebida (39 bytes): [["CADJPY_otc",1772825213.365,112.993]]
[2026-03-06T14:26:52.574317] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:52.574317] [RECV] Mensagem recebida (39 bytes): [["EURNZD_otc",1772825213.365,1.97961]]
[2026-03-06T14:26:52.575314] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:52.575314] [RECV] Mensagem recebida (39 bytes): [["EURUSD_otc",1772825213.365,1.17126]]
[2026-03-06T14:26:52.575965] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:52.576960] [RECV] Mensagem recebida (39 bytes): [["USDJPY_otc",1772825213.365,157.501]]
[2026-03-06T14:26:52.577958] [RECV] Mensagem recebida (50 bytes): 451-["updateStream",{"_placeholder":true,"num":0}]
[2026-03-06T14:26:52.577958] [RECV] Mensagem recebida (40 bytes): [["EURRUB_otc",1772825213.366,85.24878]]
